Date ,Tarbela,Kabul,Kalabagh,Chashma,Taunsa,Panjnad,Guddu,Sukkur,Kotri
2008/07/13,233200,57500,204439,229372,218172,16374,185936,139565,48468
2008/07/14,230500,48100,193852,243570,216659,27319,187940,138024,48468
2008/07/15,224300,51900,204279,189210,205049,30303,192850,142945,48728
2008/07/16,207600,46500,235917,208963,209893,37970,193260,144295,48753
2008/07/17,185000,46300,210094,250367,214961,33612,189469,144785,49507
2008/07/18,206900,46800,241076,229366,214961,34059,186402,144785,50673
2008/07/19,220700,53400,215300,267406,214961,24059,182271,140770,50673
2008/07/20,228500,49400,251204,245879,218762,25304,179548,135872,50673
2008/07/21,230300,52800,291296,297759,222642,27259,179403,130035,50673
2008/07/22,221600,60200,265068,297838,226367,27259,186349,129895,50813
2008/07/23,202000,48300,260006,298940,231950,28102,189130,135090,50813
2008/07/24,191500,40500,260006,290506,276020,19320,192374,142998,48948
2008/07/25,177100,39000,193851,269566,281615,20299,192986,148680,48948
2008/07/26,171800,35600,183235,279880,253473,21537,201319,150590,48948
2008/07/27,165600,40700,210094,219129,236263,23678,222879,154605,50686
2008/07/28,164200,36300,197470,202962,215410,27452,226327,160320,51432
2008/07/29,159300,33200,170737,212263,213466,26574,224917,171646,53581
2008/07/30,168300,30200,230160,216398,214579,27552,212314,179555,55613
2008/07/31,185000,31000,159953,256015,203481,23504,194021,180792,58850
2008/08/01,206500,34500,165304,198224,209115,18580,186130,169280,69210
2008/08/02,228900,40400,175016,229980,234411,18580,186787,155010,70002
2008/08/03,241000,42900,185631,234166,236504,18607,220184,163780,80978
2008/08/04,26220,46500,196647,228613,217553,13500,213890,190105,81792
2008/08/05,27800,59400,343580,225087,214009,13300,200439,208727,92647
2008/08/06,284300,63200,261500,281294,214306,12100,212067,201250,100719
2008/08/07,278900,58400,268018,305663,265959,21249,184908,190650,100957
2008/08/08,246200,49000,259432,300849,273422,30406,193380,190270,104237
2008/08/09,243200,48400,184931,335370,279320,31656,218053,175206,108480
2008/08/10,243700,59800,251906,248256,279320,35853,241994,168810,109600
2008/08/11,242800,500300,246850,284402,222398,41882,271278,180222,117121
2008/08/12,240300,55800,211301,264888,223495,42856,278523,219050,109060
2008/08/13,245700,57000,247350,250495,254549,38487,279476,240400,104411
2008/08/14,223500,47700,226883,280578,241176,35859,266023,250040,102579
2008/08/15,212300,49200,252406,274355,235578,33962,264215,250085,111399
2008/08/16,203400,52800,242479,263700,247716,39605,260642,244440,124160
2008/08/17,193600,48500,247550,256612,252360,38587,256310,237579,129899
2008/08/18,190100,43200,237763,265841,245700,36389,250359,227869,134784
2008/08/19,173800,38400,195847,251738,240559,37803,250303,214741,138204
2008/08/20,147500,33700,169260,223407,240659,32785,249490,214081,135959
2008/08/21,135800,28200,153087,199510,223497,38746,249226,214501,135259
2008/08/22,137800,28400,147632,154301,181115,44471,244612,214531,132250
2008/08/23,139900,33100,142476,140308,160839,46120,238427,212454,131864
2008/08/24,141300,28700,148132,164308,153783,47220,185437,207207,128093
2008/08/25,134400,27200,196247,154226,157481,43584,163055,159316,128072
2008/08/26,136600,29200,137610,195085,154073,43859,159420,142950,126831
2008/08/27,145400,26900,176016,156881,149551,49272,152632,132220,124357
2008/08/28,148900,25900,151291,175600,146069,49416,151995,128830,113288
2008/08/29,142000,24000,145711,185834,150481,51592,147486,122057,97587
2008/08/30,125100,21900,167815,175092,146696,39551,144477,114810,84320
2008/08/31,116600,21400,162261,139808,146696,32269,132751,109482,66197
2008/09/01,116400,24700,134505,134797,160578,33126,126618,103100,55432
2008/09/02,115200,21900,140058,141214,160578,34604,125614,95820,50244
2008/09/03,106700,19500,134505,163095,160578,34604,146097,89450,45191
2008/09/04,101200,19500,167715,171879,154081,30739,146662,96149,42257
2008/09/05,104100,19400,151165,187118,146696,29681,146046,101768,39675
2008/09/06,106400,22900,161961,182139,150481,24521,131999,110222,38729
2008/09/07,101200,22600,168934,190781,154831,20969,123874,109888,40700
2008/09/08,93200,23600,173816,204135,153068,18380,124972,100971,41733
2008/09/09,79700,15300,147806,192467,150544,20369,127423,98300,41733
2008/09/10,77300,16800,153761,146933,146060,19512,127423,99930,38853
2008/09/11,64300,13100,164878,172294,146060,19537,128223,98657,37337
2008/09/12,60200,12600,154061,165000,148075,17721,113066,98552,36642
2008/09/13,59300,12500,162246,156200,148075,15206,112019,95870,36642
2008/09/14,59500,11600,148682,144466,140974,14189,111176,89738,34588
2008/09/15,59500,11300,154261,128431,129133,14189,111176,86644,33386
2008/09/16,59300,10400,162246,115940,128881,10382,96453,82104,34045
2008/09/17,63500,11800,170644,116639,128881,10032,96453,79624,34805
2008/09/18,62200,14100,162246,137153,128881,10735,96453,74210,35542
2008/09/19,61100,14600,170290,137012,131314,9018,96453,68452,36218
2008/09/20,59600,15000,154117,142285,129092,9018,96453,68352,35460
2008/09/21,57200,13500,170290,147762,129092,9018,96453,68188,34370
2008/09/22,55600,10900,162246,138342,128223,10207,95851,67878,30280
2008/09/23,54800,9940,175146,143183,127723,9860,95851,67578,22310
2008/09/24,55800,11600,153617,121562,116090,11000,94925,67861,22310
2008/09/25,52000,12000,141414,118852,116097,11000,91501,66878,21220
2008/09/26,49900,11300,161746,119000,116062,11000,85947,66878,19470
2008/09/27,47700,10200,148182,136229,116062,11000,85074,63030,19470
2008/09/28,45700,8210,137240,114815,115209,11000,85074,62730,19620
2008/09/29,44500,8960,131797,110629,108940,14066,85130,62670,19620
2008/09/30,44300,10500,141414,116512,104406,13125,84535,62190,19620
2008/10/01,42500,9750,152917,123915,101956,12179,80481,61340,19620
2008/10/02,43400,9800,136540,119062,101956,11993,78252,61040,19620
2008/10/03,44200,10100,147482,109844,98855,11819,78746,59101,15520
2008/10/04,43100,10300,140714,104313,94322,11626,78746,58541,14350
2008/10/05,45700,10200,147482,115375,94322,11444,78008,58541,14350
2008/10/06,48400,8680,131097,101511,94322,11444,72072,57430,14350
2008/10/07,48400,13000,92858,72338,94322,11444,66882,55367,14350
2008/10/08,49000,12200,119347,82192,94322,10858,66357,54507,14350
2008/10/09,47400,12700,92608,70667,94488,10382,66357,54480,14350
2008/10/10,46300,11300,83155,70461,63260,9615,66357,54480,14500
2008/10/11,46000,8770,76308,69631,65259,9615,60970,54480,14520
2008/10/12,39600,8300,76308,65081,67789,3800,50674,54340,15880
2008/10/13,34200,8390,85530,67070,55880,3800,50674,51466,16300
2008/10/14,35900,8020,80747,49476,55127,3579,52033,43145,16415
2008/10/15,35800,6950,81847,34955,51272,3441,52033,43175,16945
2008/10/16,33800,7130,50352,30569,46347,3877,51537,44952,16945
2008/10/17,34500,7040,49702,28476,46347,3666,48065,44596,17045
2008/10/18,32700,6520,39620,27831,45744,2523,48065,44040,16995
2008/10/19,33400,9250,33103,34369,43413,5043,48065,41990,17185
2008/10/20,30400,6520,27347,52806,42247,5043,44672,41885,17185
2008/10/21,31600,6270,27684,46900,40973,5590,44672,41390,17685
2008/10/22,29800,6440,36910,49334,39697,4600,43582,41155,17585
2008/10/23,29300,5930,29043,55189,39207,5582,43582,41155,12745
2008/10/24,29100,5770,29535,46941,39207,5582,43077,39690,11795
2008/10/25,27800,5220,27328,41717,38584,4672,41916,39598,11170
2008/10/26,28000,5070,20771,37091,38584,2910,40038,38525,10705
2008/10/27,27500,4760,25935,45462,38584,2910,38470,37991,10695
2008/10/28,26000,4910,27328,32113,37489,4969,38470,36060,10695
2008/10/29,25300,5300,27328,36877,36214,2660,38470,38470,10695
2008/10/30,27600,6310,29535,41333,36214,4887,38470,34482,10305
2008/10/31,26600,6350,27328,48333,36214,1961,38470,33993,10305
2008/11/01,28100,6950,35330,39448,33484,8900,38470,33520,9560
2008/11/02,26000,5690,38076,48781,33484,8400,37231,33515,9115
2008/11/03,25500,6520,30920,59844,37309,9000,33318,33705,8865
2008/11/04,25300,6350,47695,57202,44636,8209,32618,33419,8605
2008/11/05,25300,6520,61165,56687,44769,3485,31854,30994,7325
2008/11/06,24500,6390,50921,28427,44769,3326,32248,28980,5955
2008/11/07,24500,5850,59329,37409,43784,3809,38500,27379,5955
2008/11/08,23800,6010,59329,44774,53422,3900,38500,28879,5525
2008/11/09,22900,6310,47685,51922,50429,3700,36823,30991,5525
2008/11/10,23300,6100,53571,54750,48634,7407,34073,31494,5525
2008/11/11,23100,5930,47685,56816,48634,7501,36449,30173,5525
2008/11/12,23100,5850,59329,52589,49596,7028,38612,29100,4620
2008/11/13,22000,6270,53511,55630,51334,8001,38612,29100,4605
2008/11/14,30400,6840,70967,57020,51334,7601,37652,28189,4565
2008/11/15,25800,8580,65195,57194,51334,7399,37652,28189,4565
2008/11/16,29700,6520,70967,65744,52609,7700,37652,28189,4565
2008/11/17,30200,9250,59329,57336,52609,8650,37652,28189,4565
2008/11/18,28100,8300,65195,56069,53883,8669,36210,28260,4565
2008/11/19,30500,7210,70967,60071,53883,8049,36210,27985,4355
2008/11/20,27300,6750,76661,59426,51420,7559,36210,27985,4355
2008/11/21,26500,7300,70967,65523,51420,7464,35189,27718,3805
2008/11/22,26400,6840,59329,64906,51420,7364,32586,28008,3805
2008/11/23,26700,6840,70967,69031,56418,8151,31281,28208,3805
2008/11/24,27200,7710,59329,79982,56418,8276,31281,26680,3455
2008/11/25,27400,7570,70967,84217,56279,7898,31243,26680,3455
2008/11/26,25700,7300,59329,77995,56279,8201,33721,26720,3455
2008/11/27,22700,7570,53071,58636,56279,8626,33721,26010,3455
2008/11/28,20300,7300,64195,57493,53198,8226,33721,26010,3315
2008/11/29,20400,6840,58329,63338,53198,7798,33721,27030,3105
2008/11/30,20100,7570,69967,61471,52109,6484,33721,27260,3105
2008/12/01,20300,6780,57329,55378,52597,6198,33343,26320,3105
2008/12/02,20000,6180,45685,54134,52350,3950,33343,26250,2965
2008/12/03,18900,6610,51571,51100,48277,4050,33343,26250,2835
2008/12/04,17600,5690,45685,51572,43416,4100,36109,26520,2835
2008/12/05,17800,6100,39812,45915,42752,4000,36109,27100,2835
2008/12/06,18100,5300,38812,39084,42627,3300,33343,29105,2835
2008/12/07,18100,7276,27601,37914,42404,3175,33343,29606,2835
2008/12/08,18500,5460,50101,38378,42404,3175,33343,28030,2835
2008/12/09,22300,5690,32373,45024,41083,3175,33343,28030,2835
2008/12/10,24100,9160,26601,33100,36923,3050,33343,26060,2835
2008/12/11,23800,9740,20712,33100,35005,3050,32290,28157,2595
2008/12/12,21700,7390,37631,32858,33266,5827,32290,28683,2745
2008/12/13,20000,7130,43390,34095,31545,8019,30656,28839,3135
2008/12/14,19200,6520,26601,41470,31545,5945,29547,27543,3790
2008/12/15,19900,5300,20712,32700,30319,5333,27970,26075,3920
2008/12/16,21300,4610,37631,23944,31304,3700,29723,25290,3920
2008/12/17,21600,4580,32373,31287,31304,3300,29723,24096,3760
2008/12/18,21800,4470,32373,25756,28541,2850,29723,24376,3700
2008/12/19,20900,5690,32373,33389,28541,1900,29723,25900,3185
2008/12/20,20900,7660,37631,30375,28360,4427,29058,26575,3160
2008/12/21,37000,12500,32373,37276,28360,5227,29202,27972,3160
2008/12/22,30900,15800,37631,31949,27906,2137,29202,29820,2924
2008/12/23,26000,12000,32373,31816,23069,2000,29202,29290,3681
2008/12/24,24500,10700,20712,33196,23069,2300,28200,28990,5783
2008/12/25,21000,8300,20712,16337,21944,1800,27303,28944,7695
2008/12/26,21000,7750,19471,13925,21944,3376,22983,27570,7495
2008/12/27,20800,7840,20712,19328,21944,1800,21253,25989,9495
2008/12/28,19600,7210,25332,11180,21944,2000,19146,23714,7695
2008/12/29,19200,6950,19471,13244,20695,2900,20025,21930,7195
2008/12/30,18700,6440,20712,20323,19432,2900,20025,19500,7195
2008/12/31,18600,6100,19471,15941,19432,2900,20755,18260,4116
2009/01/01,18200,6360,12152,6004,20712,18675,18539,16700,3776
2009/01/02,17700,6840,10384,9567,20471,16344,18539,16700,2476
2009/01/03,17600,7030,10468,6330,21715,14008,17615,15900,1876
2009/01/04,18700,7930,10465,6330,18413,13338,17615,14770,1876
2009/01/05,18700,9740,10567,6656,15875,16015,17280,14200,1876
2009/01/06,18700,9970,10119,6096,18991,6387,16039,14400,1890
2009/01/07,18700,9450,9297,6656,19459,20491,16039,13300,3045
2009/01/08,18500,9290,9228,5583,13739,27724,16039,11800,3475
2009/01/09,18000,8300,8761,5583,12795,16708,18206,10680,3490
2009/01/10,16400,8130,9212,5189,22000,16344,20398,9690,3495
2009/01/11,15500,8210,9214,5583,17116,20412,17937,9690,3515
2009/01/12,16900,7890,7931,6144,20588,20313,18125,9690,4325
2009/01/13,16400,8450,6394,5496,26019,29219,21200,9990,6230
2009/01/14,16000,8370,8453,5970,18123,31663,22380,9990,9335
2009/01/15,15800,8230,8623,5970,17417,21499,23263,8900,9335
2009/01/16,1600,9060,8856,5572,18135,22045,18216,8900,8955
2009/01/17,17600,8470,7289,7970,17414,13490,18703,9800,7995
2009/01/18,21200,11100,8526,7824,22166,18156,18738,11592,7155
2009/01/19,23400,17000,15263,15940,19573,26021,17759,14400,6855
2009/01/20,22100,15200,20140,23397,22166,22330,17289,16224,6855
2009/01/21,20800,13800,14850,19128,22166,21646,17133,16600,6855
2009/01/22,18700,12500,13652,12752,28767,19250,17762,16865,6455
2009/01/23,18200,11700,11421,9128,23671,29210,18348,15468,6455
2009/01/24,18200,11300,13822,7824,22166,36634,28372,15075,6455
2009/01/25,18600,11900,13326,7164,26759,33844,30739,15075,6455
2009/01/26,21100,12300,15307,7824,31511,30156,30417,16625,6455
2009/01/27,24000,12600,19187,15940,26759,25971,30109,16845,6455
2009/01/28,24000,15300,24911,17534,33751,31375,30109,19635,6455
2009/01/29,23900,16100,21615,17534,28767,38321,30109,18970,6455
2009/01/30,20800,14400,18356,12752,26759,42906,30109,20555,5995
2009/01/31,20500,13400,17149,7970,23671,34667,28840,24944,5585
2009/02/01,19900,11600,14503,6649,22166,30262,28840,22075,5375
2009/02/02,19300,12300,15304,6649,19573,27667,28840,20767,5095
2009/02/03,18800,11500,15453,10409,23671,19761,28840,20730,5095
2009/02/04,18600,11100,15996,11280,33597,24284,28840,20770,5095
2009/02/05,19600,11700,17889,7778,30171,27025,32745,20770,5095
2009/02/06,22700,13500,16694,9967,34964,36210,32745,20980,4495
2009/02/07,22700,13800,24910,16452,32309,44580,32540,20960,4305
2009/02/08,20300,13800,19321,9676,43922,34815,33706,20729,3955
2009/02/09,20600,13500,20960,9676,38194,41790,37046,20490,3305
2009/02/10,20600,11700,18450,8372,32309,37605,37046,20540,2875
2009/02/11,19500,10900,19499,9470,38194,35049,37046,20980,2875
2009/02/12,19500,12800,19901,10526,47190,32819,37046,21830,2315
2009/02/13,21100,12700,25122,11582,35026,39407,38062,22325,2300
2009/02/14,29400,14500,24105,10626,41155,43500,36912,22415,2300
2009/02/15,36500,25000,38734,18264,47190,42943,37195,22950,2115
2009/02/16,29100,20300,36875,13917,58426,60985,39040,23600,2155
2009/02/17,23700,16900,27829,11226,56315,64138,41762,24315,1985
2009/02/18,23600,16000,25048,11826,61570,50939,41762,24355,1735
2009/02/19,22400,15400,23826,9672,56315,44313,41762,24355,1730
2009/02/20,22300,14300,22860,11826,50979,48375,41762,25280,1530
2009/02/21,24200,14400,26972,11826,45630,37837,41762,26130,1530
2009/02/22,23800,16800,28056,9672,50979,41878,41762,28083,1530
2009/02/23,23500,15700,28900,9672,61570,38072,41762,29025,1530
2009/02/24,22600,14400,19989,9672,56315,47221,41762,30005,1530
2009/02/25,21900,14400,28808,11676,61570,42128,41762,30115,1530
2009/02/26,22900,13700,29584,11676,61570,39983,41762,30800,1530
2009/02/27,22100,12800,25964,11676,56315,41578,41962,31388,1470
2009/02/28,22100,12100,23241,10805,61570,49746,41962,31500,1440
2009/03/01,20500,11300,23361,8092,50979,45706,41962,31780,1440
2009/03/02,18400,10200,20329,7300,45630,46802,40232,31713,1380
2009/03/03,18400,9900,18760,8092,61570,48732,41961,31783,1380
2009/03/04,18500,9370,17872,8994,59421,46525,41066,31733,1380
2009/03/05,23500,15500,22793,8994,40155,45201,41066,31648,1865
2009/03/06,29000,18600,29829,8092,52306,47641,40888,31450,2225
2009/03/07,31300,15500,39657,8092,46190,56309,42149,31500,2850
2009/03/08,30600,12500,39747,8092,53306,38084,40881,31250,3205
2009/03/09,27900,13800,24697,8092,47190,45835,40881,31290,3370
2009/03/10,26200,11200,20291,8092,59421,43943,40881,32205,3520
2009/03/11,25800,10200,19483,8092,41155,44775,40881,32205,3550
2009/03/12,25400,9360,21821,8092,47190,41668,40881,33350,3550
2009/03/13,25700,8690,20139,8000,41155,439909,39173,34890,3550
2009/03/14,24600,9070,22008,8000,47190,41980,38342,35005,3550
2009/03/15,24300,12200,25343,9700,41155,47399,35805,35365,3550
2009/03/16,23400,13300,30120,9959,43306,45694,37073,35305,3550
2009/03/17,23400,14400,31869,9700,35026,46934,37073,34105,3550
2009/03/18,23300,15900,31192,10463,40155,40377,38342,33041,3550
2009/03/19,24000,16000,28721,10463,37808,46384,39610,32030,3820
2009/03/20,24800,19200,31485,10463,39566,46926,39610,31505,4010
2009/03/21,25000,21900,29102,8584,44453,39192,38342,30230,4430
2009/03/22,27300,24200,28179,16414,43610,45641,40413,28015,4430
2009/03/23,24400,18100,27073,7000,48202,47209,40874,28020,4430
2009/03/24,23000,17300,25738,7000,43610,47285,37069,30598,4430
2009/03/25,24100,18400,24436,10376,39356,41877,38338,31573,4430
2009/03/26,35900,27600,25144,13960,50467,39810,39606,32324,4370
2009/03/27,32800,31100,24535,16052,59167,48351,42143,32013,3815
2009/03/28,27500,25900,27485,11705,50467,67245,42143,32022,3815
2009/03/29,27000,24600,29724,14205,39356,70990,47961,32067,3815
2009/03/30,28500,24000,29902,11970,43610,62032,44474,32689,3815
2009/03/31,28000,22400,32817,14205,42830,57074,44474,35285,4055
2009/04/01,27100,21800,30246,11970,42467,46937,42606,37309,5075
2009/04/02,27500,22100,28341,11970,40155,47668,43706,40996,5550
2009/04/03,26800,22600,31560,11970,22700,57371,43706,42415,6085
2009/04/04,35300,24400,43627,12876,41155,25291,42438,42350,6085
2009/04/05,29100,25300,42270,13076,47190,39160,38632,40950,5735
2009/04/06,29400,2400,39725,14868,53306,31849,42438,38300,5585
2009/04/07,30700,24700,43555,16160,47190,65657,39905,37023,5585
2009/04/08,34100,30000,72110,25782,53306,55088,37135,36008,6535
2009/04/09,36900,33200,60737,30168,59421,71397,39794,35020,6795
2009/04/10,38100,40300,62879,31658,60598,64695,41854,33372,7435
2009/04/11,32000,35600,54996,21860,67569,73830,41332,31045,7490
2009/04/12,29600,29900,51921,15580,48055,68015,44795,31045,7490
2009/04/13,28300,29200,52502,16080,53490,56061,46536,30405,6250
2009/04/14,29200,30400,50334,13960,39900,52814,25795,29715,6250
